id,address,city,CDOM,bds,bths,size,date,purchase_price,list_price,sale_price,zipcode,year_built,latitude,longitude
696085,605 22nd St SE,Auburn,110,3,1.75,1350,2024-03-13 00:00:00,193000,459000,459000,98002,1960,47.28881,-122.2206
731392,1140 N 146th Place,Shoreline,13,4,2.75,1970,2023-03-09 00:00:00,502000,965000,946000,98133,1962,47.735466,-122.343315
731619,25109 SE 158th St,Issaquah,3,3,2.25,3500,2024-03-13 00:00:00,705000,1640000,1630000,98027,1984,47.460712,-122.006874
735920,18115 73rd Ave W,Edmonds,17,5,2.5,1995,2022-03-17 00:00:00,516000,917000,907000,98026,1963,47.83453,-122.33148
730131,4214 188th St SW,Lynnwood,4,4,2.25,1680,2024-03-12 00:00:00,404000,745000,745000,98037,1964,47.82802,-122.29061
733375,15717 180th Place NE,Woodinville,3,3,1.75,1150,2023-03-17 00:00:00,438000,676000,664000,98072,1969,47.74215,-122.099075
743726,1539 NE 166th St,Shoreline,4,3,1.75,1370,2024-03-23 00:00:00,319000,772000,812000,98155,1947,47.74908,-122.31147
741558,4618 42nd Ave S,Seattle,3,3,1.75,1720,2022-03-18 00:00:00,454000,1002000,1052000,98118,1955,47.561096,-122.280365
731650,2754 NE 103rd St,Seattle,2,4,2.75,2400,2024-03-26 00:00:00,589000,1254000,1254000,98125,1964,47.703743,-122.29634
735978,10830 NE 141st Place,Kirkland,3,4,1.75,1570,2023-03-27 00:00:00,560000,830000,815000,98034,1970,47.727886,-122.19545
724065,3617 S 254th Place,Kent,30,3,1.75,1720,2024-03-30 00:00:00,309000,541000,529000,98032,1978,47.37312,-122.2862
731701,14607 182nd Ave SE,Renton,44,3,2.75,2070,2022-03-30 00:00:00,463000,811000,802000,98059,1980,47.471176,-122.09961
741119,19839 142nd Ave SE,Renton,10,4,2.25,1780,2022-03-31 00:00:00,396000,695000,685000,98058,1993,47.423862,-122.15296
738317,4234 S Eddy St,Seattle,3,4,2,1830,2023-03-31 00:00:00,363000,697000,723000,98118,1953,47.545357,-122.27934
716303,18660 SE 216th St,Renton,93,3,2,1270,2023-04-02 00:00:00,334000,571000,554000,98058,1956,47.40932,-122.09104
749800,12412 4th Ave SW,Seattle,2,3,2,1480,2024-04-13 00:00:00,201000,496000,537000,98146,1953,47.49213,-122.33886
756643,13214 14th Ave W,Lynnwood,5,5,2.75,2624,2022-04-15 00:00:00,348000,821000,821000,98037,1996,47.877975,-122.25318
753748,9811 28th Ave SW,Seattle,7,4,2.5,1920,2023-04-17 00:00:00,468000,802000,811000,98126,1989,47.515255,-122.36967
754148,825 S Macarthur St,Tacoma,11,3,2,1068,2022-04-24 00:00:00,200000,399000,399000,98465,1948,47.252533,-122.5323
757971,5703 S 307th St,Auburn,9,4,2.5,2502,2022-04-24 00:00:00,314000,716000,716000,98001,1961,47.326263,-122.26227
743981,11832 SE 316th Place,Auburn,2,3,1,1520,2023-04-03 00:00:00,115000,363000,401000,98092,1978,47.31873,-122.18231
739205,3329 95th Dr SE,Lake Stevens,4,4,2,2017,2023-04-10 00:00:00,310000,601000,601000,98258,1971,47.965588,-122.10275
733652,7528 21st Ave SW,Seattle,57,3,2.5,2032,2023-04-21 00:00:00,401000,1031000,1031000,98106,2014,47.534615,-122.360176
728721,7536 21st Ave SW,Seattle,45,3,2.5,2114,2024-03-17 00:00:00,201000,1107000,1078000,98106,2014,47.53438,-122.35993
743700,9855 44th Ave SW,Seattle,2,3,1.75,1240,2024-04-17 00:00:00,353000,763000,816000,98136,1942,47.51415,-122.38899
767289,4914 45th Ave S,Seattle,3,3,1.75,2010,2024-04-24 00:00:00,477000,1088000,1088000,98118,1910,47.557648,-122.27649
729570,3516 S 262nd St,Kent,69,4,1.75,2240,2022-04-27 00:00:00,344000,609000,590000,98032,1968,47.3666,-122.28781
767340,19504 Damson Rd,Lynnwood,10,3,1.5,1460,2024-04-30 00:00:00,350000,425000,425000,98036,1961,47.821407,-122.24338
755064,15810 74th Ave NE,Kenmore,6,3,2.75,1700,2022-04-30 00:00:00,519000,831000,842000,98028,1958,47.74336,-122.24173
762672,4706 Picnic Point Rd,Edmonds,2,3,1.75,1698,2023-04-30 00:00:00,389000,623000,623000,98026,1950,47.87094,-122.297035
767374,14750 20th Ave NE,Shoreline,6,4,1.75,1540,2023-05-11 00:00:00,433000,755000,812000,98155,1953,47.73718,-122.30709
767296,9039 12th Ave SW,Seattle,2,3,2,1530,2023-05-15 00:00:00,208000,566000,642000,98106,1956,47.521667,-122.35094
728441,17312 17th Dr SE,Bothell,59,4,2.5,1961,2023-05-15 00:00:00,510000,802000,802000,98012,1984,47.840443,-122.20964
771442,2140 N 176th St,Shoreline,2,4,2.25,1940,2024-05-15 00:00:00,604000,944000,1000000,98133,1962,47.75674,-122.3331
762656,11638 SE 164th St,Renton,6,2,1,800,2022-05-14 00:00:00,212000,340000,340000,98058,1958,47.45638,-122.18428
774366,4205 S 290th St,Auburn,0,3,2,1450,2023-05-21 00:00:00,284000,519000,544000,98001,1964,47.341274,-122.28107
733937,3809 NE 9th Ct,Renton,68,3,1.5,1020,2022-05-27 00:00:00,312000,566000,557000,98056,1959,47.497063,-122.16759
767284,3766 148th Ave SE,Bellevue,5,4,2,1700,2024-05-26 00:00:00,626000,1085000,1085000,98006,1955,47.576176,-122.14234
750051,4613 S 318th St,Auburn,10,4,1.75,2120,2024-05-28 00:00:00,312000,604000,595000,98001,1963,47.31642,-122.27601
784487,4411 NE 18th Ct,Renton,1,3,2,1250,2023-05-29 00:00:00,378000,661000,670000,98059,1968,47.507336,-122.159645
755086,16865 427th Place SE,North Bend,22,3,2,1250,2023-05-29 00:00:00,331000,557000,566000,98045,1971,47.447407,-121.77083
778064,10827 10th Ave SW,Seattle,6,3,1.75,1660,2024-06-01 00:00:00,253000,589000,589000,98146,1943,47.50572,-122.34755
755423,2045 Fir St SE,Auburn,10,3,1.75,1330,2024-05-29 00:00:00,215000,449000,455000,98092,1961,47.290302,-122.18945
774472,11823 2nd Dr SE,Everett,3,2,1.5,1152,2024-05-29 00:00:00,293000,402000,402000,98208,1979,47.890484,-122.22834
750006,3424 Nassau St,Everett,28,3,2,2180,2022-06-03 00:00:00,244000,561000,561000,98201,1910,47.97145,-122.21632
755110,17301 431st Ave SE,North Bend,40,3,2.5,1980,2023-06-04 00:00:00,413000,683000,658000,98045,1996,47.444447,-121.76635
779151,8619 20th Ave SW,Seattle,2,4,1.75,1620,2023-06-05 00:00:00,393000,748000,776000,98106,1955,47.525883,-122.3595
749962,407 Milwaukee Blvd S,Algona,7,5,2.75,2100,2022-06-03 00:00:00,225000,483000,483000,98001,1978,47.273754,-122.2504
760965,5214 189th St SW,Lynnwood,36,4,2,1800,2022-06-12 00:00:00,375000,701000,664000,98036,1957,47.827168,-122.3039
728950,42739 SE 175th Place,North Bend,56,3,2,1250,2024-06-15 00:00:00,334000,599000,571000,98045,1971,47.441727,-121.77112
779224,10853 14th Ave S,Seattle,4,4,2.25,1740,2024-06-18 00:00:00,328000,589000,593000,98168,1961,47.505173,-122.315636
793937,3602 E Denny Wy,Seattle,4,4,2.75,2400,2023-06-25 00:00:00,864000,1776000,1776000,98122,1977,47.61859,-122.28739
790828,16010 113th Ave SE,Renton,7,3,1,1680,2022-06-30 00:00:00,261000,458000,458000,98055,1952,47.45956,-122.18999
767582,31806 160th Place SE,Auburn,6,3,1,1200,2022-06-30 00:00:00,186000,428000,433000,98092,1975,47.31667,-122.127625
789676,21201 8th Place W,Lynnwood,14,3,1.75,1592,2023-07-02 00:00:00,445000,725000,716000,98036,1975,47.805943,-122.244194
792152,2521 165th Ave NE,Bellevue,12,4,1.75,1250,2023-07-02 00:00:00,642000,929000,939000,98008,1964,47.632893,-122.12086
764389,16200 SE 44th Wy,Bellevue,39,2,1,1300,2023-07-06 00:00:00,460000,592000,592000,98006,1950,47.567043,-122.12403
806974,8815 22nd Ave SW,Seattle,6,4,2.75,2540,2022-07-15 00:00:00,391000,1022000,1022000,98106,1957,47.524174,-122.362206
794525,12713 Reservoir Rd E,Puyallup,5,2,1,858,2024-07-14 00:00:00,84000,346000,346000,98374,1956,47.136215,-122.2596
804275,16005 Market St,Snohomish,4,3,2.5,2968,2024-07-15 00:00:00,558000,1022000,1022000,98296,1967,47.851627,-122.09624
796847,9122 Matthews Ave NE,Seattle,5,3,2.75,2190,2024-07-21 00:00:00,530000,1301000,1431000,98115,1953,47.695084,-122.277
802516,12257 Corliss Ave N,Seattle,4,4,2.75,2570,2023-07-17 00:00:00,669000,1115000,1125000,98133,1957,47.71865,-122.33019
787748,4626 43rd Ave S,Seattle,44,3,2,1780,2024-07-21 00:00:00,586000,1115000,1050000,98118,1935,47.560894,-122.2791
779490,911 N 200th St,Shoreline,22,4,1.75,1890,2024-07-21 00:00:00,558000,929000,911000,98133,1964,47.773888,-122.34798
797013,8741 Hamlet Ave S,Seattle,13,3,1.75,1660,2023-07-23 00:00:00,298000,855000,855000,98118,1920,47.52474,-122.26542
809568,6329 23rd Ave SW,Seattle,5,4,2.75,2090,2024-07-30 00:00:00,425000,742000,792000,98106,1928,47.54567,-122.36291
755659,2619 David Ct E,Fife,45,4,2.5,2743,2022-07-31 00:00:00,251000,677000,668000,98424,1950,47.232628,-122.35871
797028,16818 37th Ave S,SeaTac,5,2,1,790,2024-08-04 00:00:00,204000,345000,345000,98188,1947,47.452248,-122.285805
804256,9246 15th Ave SW,Seattle,10,2,1,870,2023-08-07 00:00:00,290000,519000,519000,98106,1943,47.51966,-122.35365
808018,18205 NE 105th Ct,Redmond,11,4,2.5,2280,2023-08-10 00:00:00,899000,1205000,1205000,98052,1983,47.694057,-122.09735
816022,25122 Florence Acres Rd,Monroe,4,3,2.25,1830,2022-08-10 00:00:00,347000,649000,649000,98272,1987,47.86934,-121.89407
814855,3115 E Olive St,Seattle,6,4,3,1916,2022-08-11 00:00:00,909000,1520000,1574000,98122,1929,47.616283,-122.29162
801119,6438 S Lawrence St,Tacoma,11,2,1,784,2023-08-12 00:00:00,102000,260000,260000,98409,1913,47.197983,-122.48017
811913,8231 4th Ave NE,Seattle,6,3,2,1720,2023-08-14 00:00:00,686000,1112000,1247000,98115,1938,47.68924,-122.324715
822628,13403 3rd Ave S,Burien,3,2,1,1220,2022-08-20 00:00:00,227000,449000,449000,98168,1946,47.48297,-122.330284
812748,15810 SE 175th Place,Renton,16,3,1.75,1710,2022-08-24 00:00:00,316000,668000,668000,98058,1977,47.445335,-122.12849
816963,12238 1st Ave NW,Seattle,5,4,2.75,2340,2023-08-28 00:00:00,510000,1355000,1355000,98177,1928,47.718956,-122.35792
813569,314 NE 155th St,Shoreline,15,4,1,1297,2023-08-28 00:00:00,442000,723000,709000,98155,1947,47.74158,-122.32566
808207,4606 42nd Ave S,Seattle,36,2,2,1980,2022-08-31 00:00:00,454000,1047000,1010000,98118,1908,47.561462,-122.28037
837264,7619 NE 204th Place,Kenmore,0,4,2.75,1510,2022-09-08 00:00:00,364000,828000,828000,98028,1966,47.7758,-122.237656
810550,4802 161st St E,Tacoma,5,3,2,2791,2022-09-08 00:00:00,321000,482000,482000,98446,1967,47.10994,-122.364876
812769,6433 S Tyler St,Tacoma,39,3,1,1131,2023-09-18 00:00:00,130000,278000,274000,98409,2017,47.19809,-122.49214
813513,20425 54th Ave W,Lynnwood,11,3,1,1080,2024-09-15 00:00:00,380000,562000,562000,98036,1942,47.812954,-122.305534
819138,25417 168th Place SE,Covington,12,4,1.75,1410,2024-09-22 00:00:00,330000,519000,519000,98042,1969,47.37328,-122.1175
794830,2023 S 282nd Place,Federal Way,41,3,2,1890,2022-09-25 00:00:00,288000,501000,491000,98003,1971,47.3478,-122.306244
836278,11319 28th Dr SE,Everett,9,3,1.75,1516,2023-09-29 00:00:00,414000,658000,658000,98208,1979,47.894894,-122.19363
831243,3709 225th Place SW,Mountlake Terrace,4,3,1.75,1728,2023-09-30 00:00:00,473000,741000,741000,98043,1963,47.794388,-122.28485
818929,2004 S 304th St,Federal Way,20,5,2.5,2760,2024-09-30 00:00:00,322000,593000,593000,98003,1961,47.329823,-122.30769
839129,1816 S Lane St,Seattle,5,3,3,1650,2024-09-30 00:00:00,337000,1121000,1121000,98144,1909,47.59689,-122.30815
818418,6018 Norma Beach Rd,Edmonds,47,5,2.75,3380,2022-10-15 00:00:00,632000,985000,985000,98026,1968,47.864475,-122.31523
844013,14613 28th Dr SE,Mill Creek,100,5,2.75,2868,2024-10-19 00:00:00,593000,1066000,1012000,98012,1978,47.864983,-122.19427
849345,1642 Index Ave SE,Renton,4,3,2.25,1800,2022-10-26 00:00:00,399000,667000,667000,98058,1977,47.467525,-122.17704
833011,10247 20th Ave SW,Seattle,47,4,2.75,1780,2024-10-27 00:00:00,445000,680000,680000,98146,1957,47.51047,-122.359886
848761,14303 Courtland Place N,Seattle,6,2,1,860,2024-10-30 00:00:00,362000,667000,667000,98133,1950,47.732544,-122.33821
844795,16500 126th Ave NE,Woodinville,3,4,2.25,1940,2023-11-03 00:00:00,695000,987000,987000,98072,1985,47.74747,-122.16985
851488,350 N 84th St,Seattle,15,2,1,1680,2022-11-13 00:00:00,704000,954000,954000,98103,1920,47.69007,-122.35303
856305,15714 119th Ave NE,Bothell,6,5,2.5,2180,2022-11-13 00:00:00,611000,1009000,1009000,98011,1972,47.741943,-122.18094
861391,13727 20th Ave NE,Seattle,4,3,2.25,1680,2022-11-17 00:00:00,413000,945000,945000,98125,1955,47.729237,-122.30762
848112,5300 46th Ave S,Seattle,29,4,3.25,2650,2023-11-19 00:00:00,560000,1150000,1150000,98118,1911,47.554325,-122.27505
844722,15540 Wallingford Ave N,Shoreline,44,5,2.75,2220,2022-11-20 00:00:00,448000,926000,926000,98133,1954,47.742584,-122.33684
851693,6945 23rd Ave SW,Seattle,26,4,2.75,2000,2024-11-30 00:00:00,395000,723000,723000,98106,1955,47.540413,-122.3623
858112,11144 Woodward Ave S,Seattle,10,3,1,920,2024-12-03 00:00:00,371000,508000,508000,98178,1950,47.503017,-122.23669
857027,20119 12th Place S,SeaTac,12,4,2,2100,2023-12-10 00:00:00,330000,630000,630000,98198,1954,47.42147,-122.31819
869852,15433 Linden Ave N,Shoreline,4,4,2,1755,2023-12-15 00:00:00,417000,852000,852000,98133,1946,47.741146,-122.34726
859225,1430 S 120th St,Seattle,5,4,1.75,1640,2024-12-01 00:00:00,278000,612000,612000,98168,1959,47.49597,-122.313934
848052,741 N 104th St,Seattle,29,2,1.75,1080,2024-11-25 00:00:00,500000,815000,815000,98133,1932,47.704124,-122.34823
862411,102 NW 95th St,Seattle,3,3,1.75,1850,2022-12-04 00:00:00,612000,1111000,1111000,98117,1976,47.69805,-122.358315
858846,4501 N 15th St,Tacoma,4,2,1,780,2023-11-27 00:00:00,191000,399000,399000,98406,1941,47.26391,-122.49797
844884,3137 Sylvia Blvd S,Lakewood,28,5,2.75,2752,2024-12-04 00:00:00,232000,510000,510000,98499,1958,47.175507,-122.47643
836137,4025 151st Ave SE,Bellevue,84,4,3.25,1900,2023-12-18 00:00:00,550000,1028000,1028000,98006,1954,47.573303,-122.14044
867379,1350 32nd St SE,Auburn,6,3,1.75,1420,2022-12-22 00:00:00,250000,497000,497000,98002,1963,47.279594,-122.21096
861838,12004 3rd Ave S,Seattle,5,0,0,2010,2023-12-07 00:00:00,223000,311000,311000,98168,1939,47.495625,-122.329414
867205,2719 Vista Place W,University Place,2,3,1.75,1704,2022-12-29 00:00:00,410000,601000,601000,98466,1961,47.234604,-122.55645
869682,13064 SE 161st St,Renton,6,3,2.25,1930,2022-12-29 00:00:00,484000,663000,663000,98058,1969,47.458683,-122.165405
860586,20622 6th Ave S,Des Moines,40,4,2.5,2040,2022-12-30 00:00:00,334000,640000,640000,98198,1955,47.41778,-122.327156
859940,2017 NE 137th St,Seattle,16,2,1,890,2022-12-30 00:00:00,497000,741000,741000,98125,1952,47.728203,-122.30646
873991,1627 35th St SE,Auburn,4,4,2,1550,2024-12-31 00:00:00,293000,510000,510000,98002,1967,47.277737,-122.20681
869946,12632 Occidental Ave S,Seattle,4,3,2,1240,2023-12-30 00:00:00,288000,575000,575000,98168,1953,47.489243,-122.332184
789511,18929 76th Ave W,Lynnwood,158,4,2.5,2000,2022-01-05 00:00:00,427000,741000,667000,98036,1962,47.82697,-122.33659
845183,33415 35th Ave SW,Federal Way,71,4,2,2030,2024-01-05 00:00:00,334000,578000,578000,98023,1970,47.302177,-122.37679
872064,17218 30th Dr SE,Bothell,20,3,2.5,1764,2024-01-13 00:00:00,558000,806000,806000,98012,1980,47.84129,-122.19206
862453,130 G St SE,Auburn,18,4,2,1250,2024-01-14 00:00:00,232000,473000,473000,98002,1939,47.30613,-122.22026
872024,11511 28th Dr SE,Everett,6,3,2.25,2094,2022-01-15 00:00:00,427000,741000,741000,98208,1979,47.89322,-122.19354
877687,5207 204th St SW,Lynnwood,8,4,1.75,1378,2023-01-27 00:00:00,373000,655000,655000,98036,1959,47.814026,-122.30348
859177,5215 W Tapps Dr E,Lake Tapps,48,4,2.5,2094,2023-02-03 00:00:00,352000,581000,581000,98391,1990,47.208904,-122.17789
875567,319 2nd St NE,Auburn,7,3,2,1520,2023-02-05 00:00:00,280000,477000,477000,98002,1914,47.3094,-122.224686
886635,10325 32nd Ave NE,Seattle,5,3,1.75,1460,2022-02-05 00:00:00,472000,1157000,1157000,98125,1953,47.70384,-122.29448
861404,5714 202nd St SW,Lynnwood,2,4,1.75,1188,2022-02-02 00:00:00,361000,518000,518000,98036,1968,47.815407,-122.310394
878793,3020 S 8th St,Tacoma,7,3,1,1197,2023-02-08 00:00:00,160000,373000,373000,98405,1904,47.253246,-122.47592
869954,10636 Rainier Ave SW,Lakewood,19,3,1.5,1346,2024-12-23 00:00:00,207000,426000,426000,98499,1954,47.16001,-122.49177
879453,1101 Vashon Ct NE,Renton,8,3,1.5,1440,2024-02-11 00:00:00,444000,621000,621000,98059,1963,47.501083,-122.16427
875534,10128 villa Lane SW,Lakewood,8,3,1,1116,2024-12-16 00:00:00,120000,292000,292000,98499,1949,47.164955,-122.50989
880864,17733 Spruce Wy,Lynnwood,13,4,2.5,1828,2023-02-19 00:00:00,518000,768000,768000,98037,1981,47.837494,-122.28741
882276,9203 12th Ave SW,Seattle,12,3,2,1120,2023-02-19 00:00:00,428000,694000,694000,98106,1942,47.520866,-122.350945
881505,9622 234th St SW,Edmonds,6,4,1.75,1827,2022-02-23 00:00:00,546000,975000,975000,98020,1945,47.786697,-122.36239
869968,5824 Hillcrest Dr SW,Lakewood,54,3,1.5,1494,2022-02-26 00:00:00,191000,420000,420000,98499,1947,47.145367,-122.51523
872025,8404 112th St SW,Tacoma,63,4,2.75,2774,2022-02-28 00:00:00,349000,649000,649000,98498,1971,47.155594,-122.548706
863135,15018 SE Fairwood Blvd,Renton,101,4,2.25,2130,2022-03-01 00:00:00,460000,757000,757000,98058,1969,47.451767,-122.13953
879734,3021 49th Ave SW,Seattle,31,3,1.75,1610,2024-03-03 00:00:00,729000,1166000,1166000,98116,1947,47.576847,-122.39451
886874,11025 31st Ave SE,Everett,1,4,1.75,2219,2022-03-03 00:00:00,476000,818000,818000,98208,1981,47.89742,-122.19059
876241,8311 Lawndale Ave SW,Lakewood,53,3,1.75,1008,2022-03-04 00:00:00,156000,379000,379000,98498,1965,47.146072,-122.54791
887166,333 NW 205th St,Shoreline,7,4,3,2010,2022-03-07 00:00:00,597000,972000,972000,98177,1960,47.77747,-122.36272
883232,14612 SE 140th Place,Renton,6,3,1.75,1710,2023-03-09 00:00:00,386000,692000,692000,98059,1969,47.476727,-122.145035
885964,8127 27th Ave SW,Seattle,8,3,1.75,1110,2023-03-09 00:00:00,423000,836000,836000,98126,1943,47.529266,-122.36747
891887,4632 S 164th St,Tukwila,2,3,1.75,1580,2023-03-10 00:00:00,267000,652000,652000,98188,1976,47.45654,-122.27513
888679,2425 199th Place SW,Lynnwood,8,3,2.5,1584,2022-03-11 00:00:00,469000,786000,786000,98036,1963,47.81786,-122.26675
879753,7022 29th Ave NE,Seattle,9,4,3.25,3860,2024-03-15 00:00:00,799000,2532000,2532000,98115,2015,47.68009,-122.29611
861501,9816 Veterans Dr SW,Lakewood,106,3,1,1560,2023-03-15 00:00:00,193000,408000,408000,98498,1925,47.14178,-122.56722
885992,626 NW 48TH St,Seattle,8,4,2,2060,2023-03-16 00:00:00,827000,1396000,1396000,98107,1944,47.663868,-122.3652
888025,10611 20th Ave S,Seattle,4,3,2,1980,2024-03-17 00:00:00,373000,689000,689000,98168,1941,47.50808,-122.30765
892586,12021 70th Ave S,Seattle,10,4,2,1640,2023-03-17 00:00:00,426000,566000,566000,98178,1944,47.49434,-122.24699
892419,3918 St Francis St SW,Lakewood,8,3,1,1348,2022-03-21 00:00:00,220000,384000,384000,98499,1958,47.16358,-122.489914
851779,2801 S 299th Place,Federal Way,50,4,2.75,1920,2023-03-21 00:00:00,367000,579000,579000,98003,1962,47.333885,-122.29716
883380,8625 118th Ave SE,Newcastle,39,4,2.75,2120,2022-03-23 00:00:00,698000,1130000,1130000,98056,1962,47.525105,-122.18337
896975,9226 9th Ave SW,Seattle,7,3,1.5,1425,2024-03-24 00:00:00,441000,733000,733000,98106,1954,47.52013,-122.34634
879861,19523 53rd Ave NE,Lake Forest Park,7,4,2.25,1480,2024-03-22 00:00:00,460000,851000,851000,98155,1957,47.77045,-122.27322
897094,3419 172nd Ave NE,Bellevue,4,3,2.25,1750,2022-03-25 00:00:00,769000,1257000,1257000,98008,1975,47.64091,-122.11124
897507,9547 44th Ave NE,Seattle,7,4,2.5,2550,2024-03-22 00:00:00,932000,1504000,1504000,98115,1969,47.69881,-122.28173
888534,10925 oakwood Ave S,Seattle,3,4,3.25,2820,2023-03-28 00:00:00,487000,1166000,1166000,98178,1940,47.504345,-122.233315
900701,12104 34th Ave SE,Everett,5,4,2.75,2388,2022-03-31 00:00:00,542000,800000,800000,98208,1970,47.888214,-122.18691
834641,6614 170th Place SW,Edmonds,111,4,2.5,1835,2023-03-31 00:00:00,509000,763000,763000,98026,1960,47.843987,-122.32277
906549,1709 Glennwood Ave SE,Renton,4,4,2,1600,2024-04-07 00:00:00,444000,654000,654000,98058,1978,47.464947,-122.18107
903415,23104 50th Ave W,Mountlake Terrace,4,3,2.5,2258,2024-04-08 00:00:00,436000,809000,809000,98043,1951,47.78908,-122.30122
888048,21430 SE 24th St,Sammamish,18,3,1.75,1820,2022-03-25 00:00:00,663000,1472000,1472000,98075,1965,47.588894,-122.05304
908218,8232 34th Ave NE,Seattle,12,4,3,2620,2022-04-22 00:00:00,918000,1581000,1581000,98115,1942,47.68881,-122.29102
897586,2429 106th Dr SE,Lake Stevens,11,3,2,1560,2024-04-25 00:00:00,420000,555000,555000,98258,2007,47.973698,-122.08792
904083,4701 238th Place SW,Mountlake Terrace,12,4,3,2522,2023-04-25 00:00:00,509000,881000,881000,98043,1963,47.782677,-122.296555
904449,905 224th Ave NE,Sammamish,3,4,2.25,2220,2024-04-13 00:00:00,834000,1327000,1327000,98074,1987,47.618397,-122.0423
898508,5042 S M St,Tacoma,12,3,1,2016,2022-04-26 00:00:00,154000,364000,364000,98408,1910,47.21026,-122.451485
913702,6327 121st Place SE,Bellevue,4,4,2,1550,2024-04-28 00:00:00,743000,1127000,1127000,98006,1963,47.54508,-122.17856
914010,3248 SW 325th St,Federal Way,5,4,2.75,2610,2022-04-29 00:00:00,495000,729000,729000,98023,1968,47.311207,-122.375946
904099,11026 85th Ave NE,Kirkland,5,5,2.75,3720,2023-04-29 00:00:00,1052000,2338000,2338000,98034,1962,47.702324,-122.22843
906530,6710 8th Ave NW,Seattle,28,3,2,1840,2024-04-29 00:00:00,594000,1169000,1169000,98117,1927,47.678177,-122.36575
886714,4714 Chrisella Rd E,Edgewood,35,2,1,1076,2022-04-29 00:00:00,243000,342000,342000,98372,1900,47.214706,-122.28684
905517,1816 24th Ave E,Seattle,10,5,3.5,3652,2023-04-18 00:00:00,720000,2066000,2066000,98112,1915,47.635693,-122.30122
910284,10924 36th Ave SE,Everett,20,3,1.75,1560,2022-04-29 00:00:00,465000,684000,684000,98208,1968,47.89805,-122.18444
920954,1821 SW 119th St,Burien,2,4,2.25,1960,2024-05-09 00:00:00,542000,908000,908000,98146,1960,47.496094,-122.35802
914322,5206 173rd Place SW,Lynnwood,13,4,2.25,1560,2022-05-12 00:00:00,414000,730000,730000,98037,1966,47.841312,-122.30378
863305,422 N 122nd St,Seattle,114,3,2.25,1940,2022-05-13 00:00:00,650000,989000,989000,98133,1924,47.718,-122.353165
924791,2749 NE 143rd Place,Seattle,4,3,1.75,1770,2023-05-18 00:00:00,612000,958000,958000,98125,1962,47.732517,-122.29708
914808,13064 39th Ave NE,Seattle,13,4,3.25,3270,2024-05-18 00:00:00,792000,1466000,1466000,98125,1931,47.724834,-122.28576
923857,19907 Firwood Dr,Lynnwood,4,3,1,1056,2024-05-18 00:00:00,416000,630000,630000,98036,1954,47.818104,-122.30619
933076,1245 NE 105th St,Seattle,6,6,4.5,3350,2022-05-23 00:00:00,747000,1619000,1619000,98125,1959,47.704582,-122.31311
894912,215 Hubbard Rd,Lynnwood,22,3,2.75,2192,2023-05-26 00:00:00,488000,791000,791000,98036,1966,47.807186,-122.23645
923895,23514 SE 267th St,Maple Valley,5,3,1.75,1010,2023-05-25 00:00:00,297000,513000,513000,98038,1975,47.36265,-122.02737
911294,6207 171st Ave SE,Snohomish,22,2,1,1200,2022-05-25 00:00:00,281000,657000,657000,98290,1971,47.93956,-121.999825
923305,6605 170th Place SW,Edmonds,5,4,2.5,1812,2024-05-26 00:00:00,500000,792000,792000,98026,1960,47.84439,-122.322525
928634,5808 242nd St SW,Mountlake Terrace,3,3,1.75,1056,2024-05-26 00:00:00,378000,714000,714000,98043,1952,47.77915,-122.31202
923615,22875 32nd Ave W,Brier,8,4,2.25,2158,2023-05-31 00:00:00,562000,936000,936000,98036,1983,47.790928,-122.27624
885973,3804 NE 93rd St,Seattle,85,5,3.5,3090,2024-05-31 00:00:00,880000,1579000,1579000,98115,1948,47.696205,-122.287605
932367,9004 104th St SW,Lakewood,2,3,1.5,1632,2023-05-31 00:00:00,267000,402000,402000,98498,1961,47.162804,-122.556816
923122,2058 150th Ave SE,Bellevue,4,4,2.25,1900,2022-06-06 00:00:00,682000,1236000,1236000,98007,1962,47.591137,-122.13968
914904,3406 S Tyler St,Tacoma,6,4,1,2763,2024-05-31 00:00:00,134000,384000,384000,98409,1946,47.22885,-122.49366
932660,27 143rd St SE,Lynnwood,3,4,2.25,2098,2024-06-09 00:00:00,424000,892000,892000,98087,1959,47.868576,-122.2318
936026,1409 172nd Place SW,Lynnwood,5,2,1.5,1208,2024-06-10 00:00:00,357000,633000,633000,98037,1979,47.842373,-122.25242
941809,13625 2nd Ave SW,Burien,8,4,2,2020,2023-06-15 00:00:00,334000,735000,735000,98166,1943,47.480473,-122.33686
927525,15661 SE 11th St,Bellevue,10,4,2.5,2080,2023-06-16 00:00:00,517000,1248000,1248000,98008,1956,47.59993,-122.12956
932742,20819 NE Inglewood Hill Rd,Sammamish,4,3,2.25,1830,2023-06-24 00:00:00,722000,1076000,1076000,98074,1979,47.61997,-122.06161
911305,23431 Edmonds Wy,Edmonds,14,4,2.75,2165,2023-06-24 00:00:00,540000,749000,749000,98026,1977,47.786026,-122.352585
941270,21312 4th Place S,Des Moines,16,4,2.75,2750,2023-06-30 00:00:00,530000,1028000,1028000,98198,1965,47.410603,-122.32889
946927,7326 35th Ave SW,Seattle,9,3,2.75,2140,2022-06-30 00:00:00,466000,1163000,1163000,98126,1945,47.5366,-122.376175
953427,3332 Sahalee Dr W,Sammamish,5,4,2.5,2320,2024-07-06 00:00:00,918000,1384000,1384000,98074,1976,47.64076,-122.061516
